ChoiceValue,LabelEn,LabelSw,RegionValue,DistrictValue,SortOrder
3175,Ihusi,Ihusi,22,149,3175
3176,Mwaubingi,Mwaubingi,22,149,3176
3177,Gibishi,Gibishi,22,149,3177
3178,Nkindwabiye,Nkindwabiye,22,149,3178
3179,Mwadobana,Mwadobana,22,149,3179
3180,Benemhi,Benemhi,22,149,3180
3181,Kiloleli,Kiloleli,22,150,3181
3182,Mwamanyili,Mwamanyili,22,150,3182
3183,Nyashimo,Nyashimo,22,150,3183
3184,Nyaluhande,Nyaluhande,22,150,3184
3185,Shigala,Shigala,22,150,3185
3186,Badugu,Badugu,22,150,3186
3187,Kabita,Kabita,22,150,3187
3188,Kalemela,Kalemela,22,150,3188
3189,Lamadi,Lamadi,22,150,3189
3190,Mkula,Mkula,22,150,3190
3191,Lutubiga,Lutubiga,22,150,3191
3192,Igalukilo,Igalukilo,22,150,3192
3193,Malili,Malili,22,150,3193
3194,Ngasamo,Ngasamo,22,150,3194
3195,Imalamate,Imalamate,22,150,3195
3196,Bumera,Bumera,22,151,3196
3197,Ikindilo,Ikindilo,22,151,3197
3198,Mwamtani,Mwamtani,22,151,3198
3199,Mwaswale,Mwaswale,22,151,3199
3200,Nkuyu,Nkuyu,22,151,3200
3201,Sagata,Sagata,22,151,3201
3202,Mwalushu,Mwalushu,22,151,3202
3203,Mwamapalala,Mwamapalala,22,151,3203
3204,Nkoma,Nkoma,22,151,3204
3205,Nyamalapa,Nyamalapa,22,151,3205
3206,Budalabujiga,Budalabujiga,22,151,3206
3207,Chinamili,Chinamili,22,151,3207
3208,Lagangabilili,Lagangabilili,22,151,3208
3209,Migato,Migato,22,151,3209
3210,Mhunze,Mhunze,22,151,3210
3211,Ndolelezi,Ndolelezi,22,151,3211
3212,Kinang'weli,Kinang'weli,22,151,3212
3213,Luguru,Luguru,22,151,3213
3214,Mbita,Mbita,22,151,3214
3215,Nhobora,Nhobora,22,151,3215
3216,Sawida,Sawida,22,151,3216
3217,Zagayu,Zagayu,22,151,3217
3218,Buchambi,Buchambi,22,152,3218
3219,Mwamashimba,Mwamashimba,22,152,3219
3220,Zanzui,Zanzui,22,152,3220
3221,Isanga,Isanga,22,152,3221
3222,Busangi,Busangi,22,152,3222
3223,Masela,Masela,22,152,3223
3224,Seng'wa,Seng'wa,22,152,3224
3225,Lalago,Lalago,22,152,3225
3226,Mbaragane,Mbaragane,22,152,3226
3227,Dakama,Dakama,22,152,3227
3228,Sangamwalugesha,Sangamwalugesha,22,152,3228
3229,Budekwa,Budekwa,22,152,3229
3230,Mwabaratulu,Mwabaratulu,22,152,3230
3231,Busilili,Busilili,22,152,3231
3232,Bugarama,Bugarama,22,152,3232
3233,Sukuma,Sukuma,22,152,3233
3234,Ng'wigwa,Ng'wigwa,22,152,3234
3235,Nguliguli,Nguliguli,22,152,3235
3236,Mwamanenge,Mwamanenge,22,152,3236
3237,Mpindo,Mpindo,22,152,3237
3238,Senani,Senani,22,152,3238
3239,Ipililo,Ipililo,22,152,3239
3240,Malampaka,Malampaka,22,152,3240
3241,Mataba,Mataba,22,152,3241
3242,Badi,Badi,22,152,3242
3243,Nyabubinza,Nyabubinza,22,152,3243
3244,Mwang'honoli,Mwang'honoli,22,152,3244
3245,Kulimi,Kulimi,22,152,3245
3246,Mwabayanda,Mwabayanda,22,152,3246
3247,Kadoto,Kadoto,22,152,3247
3248,Shishiyu,Shishiyu,22,152,3248
3249,Jija,Jija,22,152,3249
3250,Binza,Binza,22,152,3250
3251,Sola,Sola,22,152,3251
3252,Nyalikungu,Nyalikungu,22,152,3252
3253,Shanwa,Shanwa,22,152,3253
3254,Mwamalole,Mwamalole,22,153,3254
3255,Mwamanimba,Mwamanimba,22,153,3255
3256,Bukundi,Bukundi,22,153,3256
3257,Mwanjolo,Mwanjolo,22,153,3257
3258,Mbushi,Mbushi,22,153,3258
3259,Mwamanongu,Mwamanongu,22,153,3259
3260,Imalaseko,Imalaseko,22,153,3260
3261,Mwabuzo,Mwabuzo,22,153,3261
3262,Ng'hoboko,Ng'hoboko,22,153,3262
3263,Kabondo,Kabondo,22,153,3263
3264,Mwandoya,Mwandoya,22,153,3264
3265,Mwabuma,Mwabuma,22,153,3265
3266,Tindabuligi,Tindabuligi,22,153,3266
3267,Sakasaka,Sakasaka,22,153,3267
3268,Mwakisandu,Mwakisandu,22,153,3268
3269,Mwabusalu,Mwabusalu,22,153,3269
3270,Mwasengela,Mwasengela,22,153,3270
3271,Lingeka,Lingeka,22,153,3271
3272,Kisesa,Kisesa,22,153,3272
3273,Nkoma,Nkoma,22,153,3273
3274,Itinje,Itinje,22,153,3274
3275,Isengwa,Isengwa,22,153,3275
3276,Kimali,Kimali,22,153,3276
3277,Lubiga,Lubiga,22,153,3277
3278,Mbugayabanghya,Mbugayabanghya,22,153,3278
3279,Mwangudo,Mwangudo,22,153,3279
3280,Mwamishali,Mwamishali,22,153,3280
3281,Mwanyahina,Mwanyahina,22,153,3281
3282,Mwanhuzi,Mwanhuzi,22,153,3282
3283,Utemini,Utemini,23,154,3283
3284,Mughanga,Mughanga,23,154,3284
3285,Mitunduruni,Mitunduruni,23,154,3285
3286,Minga,Minga,23,154,3286
3287,Mtamaa,Mtamaa,23,154,3287
3288,Mandewa,Mandewa,23,154,3288
3289,Uhamaka,Uhamaka,23,154,3289
3290,Mwankoko,Mwankoko,23,154,3290
3291,Unyianga,Unyianga,23,154,3291
3292,Ipembe,Ipembe,23,154,3292
3293,Majengo,Majengo,23,154,3293
3294,Kindai,Kindai,23,154,3294
3295,Misuna,Misuna,23,154,3295
3296,Kisaki,Kisaki,23,154,3296
3297,Mungumaji,Mungumaji,23,154,3297
3298,Unyambwa,Unyambwa,23,154,3298
3299,Mtipa,Mtipa,23,154,3299
3300,Unyamikumbi,Unyamikumbi,23,154,3300
3301,Unyahati,Unyahati,23,155,3301
3302,Ikungi,Ikungi,23,155,3302
3303,Mkiwa,Mkiwa,23,155,3303
3304,Issuna,Issuna,23,155,3304
3305,Mang’onyi,Mang’onyi,23,155,3305
3306,Dung’unyi,Dung’unyi,23,155,3306
3307,Mgungira,Mgungira,23,155,3307
3308,Iyumbu,Iyumbu,23,155,3308
3309,Irisya,Irisya,23,155,3309
3310,Sepuka,Sepuka,23,155,3310
3311,Mtunduru,Mtunduru,23,155,3311
3312,Mwaru,Mwaru,23,155,3312
3313,Ighombwe,Ighombwe,23,155,3313
3314,Ihanja,Ihanja,23,155,3314
3315,Isseke,Isseke,23,155,3315
3316,Muhintiri,Muhintiri,23,155,3316
3317,Iglansoni,Iglansoni,23,155,3317
3318,Puma,Puma,23,155,3318
3319,Kituntu,Kituntu,23,155,3319
3320,Minyughe,Minyughe,23,155,3320
3321,Makilawa,Makilawa,23,155,3321
3322,Mungaa,Mungaa,23,155,3322
3323,Makiungu,Makiungu,23,155,3323
3324,Siuyu,Siuyu,23,155,3324
3325,Kikio,Kikio,23,155,3325
3326,Ntuntu,Ntuntu,23,155,3326
3327,Lighwa,Lighwa,23,155,3327
3328,Misughaa,Misughaa,23,155,3328
3329,Kinampanda,Kinampanda,23,156,3329
3330,Maluga,Maluga,23,156,3330
3331,Ulemo,Ulemo,23,156,3331
3332,Mukulu,Mukulu,23,156,3332
3333,Kyengege,Kyengege,23,156,3333
3334,Kaselya,Kaselya,23,156,3334
3335,Ndulungu,Ndulungu,23,156,3335
3336,Mtekente,Mtekente,23,156,3336
3337,Urughu,Urughu,23,156,3337
3338,Mbelekese,Mbelekese,23,156,3338
3339,Ndago,Ndago,23,156,3339
3340,Shelui,Shelui,23,156,3340
3341,Mgongo,Mgongo,23,156,3341
3342,Mtoa,Mtoa,23,156,3342
3343,Ntwike,Ntwike,23,156,3343
3344,Kisiriri,Kisiriri,23,156,3344
3345,Tulya,Tulya,23,156,3345
3346,Kidaru,Kidaru,23,156,3346
3347,Kiomboi,Kiomboi,23,156,3347
3348,Old-Kiomboi,Old-Kiomboi,23,156,3348
3349,Rungwa,Rungwa,23,157,3349
3350,Mwamagembe,Mwamagembe,23,157,3350
3351,Mitundu,Mitundu,23,157,3351
3352,Kalangali,Kalangali,23,157,3352
3353,Mgandu,Mgandu,23,157,3353
3354,Itigi Mjini,Itigi Mjini,23,157,3354
3355,Itigi Majengo,Itigi Majengo,23,157,3355
3356,Tambukareli,Tambukareli,23,157,3356
3357,Kitaraka,Kitaraka,23,157,3357
3358,Ipande,Ipande,23,157,3358
3359,Sanjaranda,Sanjaranda,23,157,3359
3360,Idodyandole,Idodyandole,23,157,3360
3361,Aghondi,Aghondi,23,157,3361
3362,Chikola,Chikola,23,158,3362
3363,Heka,Heka,23,158,3363
3364,Sasilo,Sasilo,23,158,3364
3365,Nkonko,Nkonko,23,158,3365
3366,Sanza,Sanza,23,158,3366
3367,Isseke,Isseke,23,158,3367
3368,Solya,Solya,23,158,3368
3369,Saranda,Saranda,23,158,3369
3370,Makuru,Makuru,23,158,3370
3371,Majiri,Majiri,23,158,3371
3372,Sasajila,Sasajila,23,158,3372
3373,Chikuyu,Chikuyu,23,158,3373
3374,Makutupora,Makutupora,23,158,3374
3375,Makanda,Makanda,23,158,3375
3376,Kintinku,Kintinku,23,158,3376
3377,Maweni,Maweni,23,158,3377
3378,Manyoni,Manyoni,23,158,3378
3379,Mkwese,Mkwese,23,158,3379
3380,Muhalala,Muhalala,23,158,3380
3381,Kinyangiri,Kinyangiri,23,159,3381
3382,Kikhonda,Kikhonda,23,159,3382
3383,Iguguno,Iguguno,23,159,3383
3384,Tumuli,Tumuli,23,159,3384
3385,Msingi,Msingi,23,159,3385
3386,Mwanga,Mwanga,23,159,3386
3387,Nkalakala,Nkalakala,23,159,3387
3388,Ilunda,Ilunda,23,159,3388
3389,Kinampundu,Kinampundu,23,159,3389
3390,Nduguti,Nduguti,23,159,3390
3391,Miganga,Miganga,23,159,3391
3392,Gumanga,Gumanga,23,159,3392
3393,Ibaga,Ibaga,23,159,3393
3394,Nkinto,Nkinto,23,159,3394
3395,Matongo,Matongo,23,159,3395
3396,Mwangeza,Mwangeza,23,159,3396
3397,Mpambala,Mpambala,23,159,3397
3398,Mtinko,Mtinko,23,160,3398
3399,Kijota,Kijota,23,160,3399
3400,Mudida,Mudida,23,160,3400
3401,Makuro,Makuro,23,160,3401
3402,Ughandi,Ughandi,23,160,3402
3403,Msisi,Msisi,23,160,3403
3404,Ngimu,Ngimu,23,160,3404
3405,Itaja,Itaja,23,160,3405
3406,Mgori,Mgori,23,160,3406
3407,Mughunga,Mughunga,23,160,3407
3408,Ilongero,Ilongero,23,160,3408
3409,Mrama,Mrama,23,160,3409
3410,Ikhanoda,Ikhanoda,23,160,3410
3411,Mwasauya,Mwasauya,23,160,3411
3412,Kinyeto,Kinyeto,23,160,3412
3413,Mughamo,Mughamo,23,160,3413
3414,Ntonge,Ntonge,23,160,3414
3415,Maghojoa,Maghojoa,23,160,3415
3416,Msange,Msange,23,160,3416
3417,Kinyagigi,Kinyagigi,23,160,3417
3418,Merya,Merya,23,160,3418
3419,Majengo,Majengo,24,161,3419
3420,Mpande,Mpande,24,161,3420
3421,Chapwa,Chapwa,24,161,3421
3422,Maporomoko,Maporomoko,24,161,3422
3423,Kaloleni,Kaloleni,24,161,3423
3424,Sogea,Sogea,24,161,3424
3425,Makambini,Makambini,24,161,3425
3426,Tunduma,Tunduma,24,161,3426
3427,Katete,Katete,24,161,3427
3428,Mpemba,Mpemba,24,161,3428
3429,Chiwezi,Chiwezi,24,161,3429
3430,Muungano,Muungano,24,161,3430
3431,Mwakakati,Mwakakati,24,161,3431
3432,Chipaka,Chipaka,24,161,3432
3433,Uwanjani,Uwanjani,24,161,3433
3434,Bupigu,Bupigu,24,162,3434
3435,Chitete,Chitete,24,162,3435
3436,Isongole,Isongole,24,162,3436
3437,Mbebe,Mbebe,24,162,3437
3438,Ibaba,Ibaba,24,162,3438
3439,Itale,Itale,24,162,3439
3440,Itumba,Itumba,24,162,3440
3441,Mlale,Mlale,24,162,3441
3442,Ndola,Ndola,24,162,3442
3443,Malangali,Malangali,24,162,3443
3444,Kalembo,Kalembo,24,162,3444
3445,Ikinga,Ikinga,24,162,3445
3446,Ngulilo,Ngulilo,24,162,3446
3447,Ngulugulu,Ngulugulu,24,162,3447
3448,Lubanda,Lubanda,24,162,3448
3449,Kafule,Kafule,24,162,3449
3450,Luswisi,Luswisi,24,162,3450
3451,Sange,Sange,24,162,3451
3452,Iyula,Iyula,24,163,3452
3453,Idiwili,Idiwili,24,163,3453
3454,Mahenje,Mahenje,24,163,3454
3455,Mlangali,Mlangali,24,163,3455
3456,Nanyala,Nanyala,24,163,3456
3457,Ruanda,Ruanda,24,163,3457
3458,Isansa,Isansa,24,163,3458
3459,Magamba,Magamba,24,163,3459
3460,Itumpi,Itumpi,24,163,3460
3461,Msia,Msia,24,163,3461
3462,Isalalo,Isalalo,24,163,3462
3463,Igamba,Igamba,24,163,3463
3464,Shiwinga,Shiwinga,24,163,3464
3465,Itaka,Itaka,24,163,3465
3466,Nambinzo,Nambinzo,24,163,3466
3467,Bara,Bara,24,163,3467
3468,Halungu,Halungu,24,163,3468
3469,Ipunga,Ipunga,24,163,3469
3470,Ihanda,Ihanda,24,163,3470
3471,Ukwile,Ukwile,24,163,3471
3472,Kilimampimbi,Kilimampimbi,24,163,3472
3473,Nyimbili,Nyimbili,24,163,3473
3474,Hezya,Hezya,24,163,3474
3475,Mlowo,Mlowo,24,163,3475
3476,Vwawa,Vwawa,24,163,3476
3477,Ilolo,Ilolo,24,163,3477
3478,Ichenjezya,Ichenjezya,24,163,3478
3479,Hasanga,Hasanga,24,163,3479
3480,Hasamba,Hasamba,24,163,3480
3481,Ndalambo,Ndalambo,24,164,3481
3482,Ikana,Ikana,24,164,3482
3483,Myunga,Myunga,24,164,3483
3484,Nzoka,Nzoka,24,164,3484
3485,Kapele,Kapele,24,164,3485
3486,Nkangamo,Nkangamo,24,164,3486
3487,Kamsamba,Kamsamba,24,164,3487
3488,Mpapa,Mpapa,24,164,3488
3489,Ivuna,Ivuna,24,164,3489
3490,Mkomba,Mkomba,24,164,3490
3491,Chilulumo,Chilulumo,24,164,3491
3492,Mkulwe,Mkulwe,24,164,3492
3493,Msangano,Msangano,24,164,3493
3494,Chitete,Chitete,24,164,3494
3495,Gua,Gua,24,165,3495
3496,Ngwala,Ngwala,24,165,3496
3497,Kapalala,Kapalala,24,165,3497
3498,Udinde,Udinde,24,165,3498
3499,Mbangala,Mbangala,24,165,3499
3500,Saza,Saza,24,165,3500
3501,Mkwajuni,Mkwajuni,24,165,3501
3502,Mwambani,Mwambani,24,165,3502
3503,Totowe,Totowe,24,165,3503
3504,Mpona,Mpona,24,165,3504
3505,Namkukwe,Namkukwe,24,165,3505
3506,Manda,Manda,24,165,3506
3507,Magamba,Magamba,24,165,3507
3508,Galula,Galula,24,165,3508
3509,Mbuyuni,Mbuyuni,24,165,3509
3510,Chang’ombe,Chang’ombe,24,165,3510
3511,Kanga,Kanga,24,165,3511
3512,Ifwenkenya,Ifwenkenya,24,165,3512
3513,Ipuli,Ipuli,25,166,3513
3514,Mpela,Mpela,25,166,3514
3515,Kitete,Kitete,25,166,3515
3516,Chemchem,Chemchem,25,166,3516
3517,Mwinyi,Mwinyi,25,166,3517
3518,Ng'ambo,Ng'ambo,25,166,3518
3519,Kidongochekundu,Kidongochekundu,25,166,3519
3520,Kiloleni,Kiloleni,25,166,3520
3521,Mapambano,Mapambano,25,166,3521
3522,Mtendeni,Mtendeni,25,166,3522
3523,Malolo,Malolo,25,166,3523
3524,Tambuka-Reli,Tambuka-Reli,25,166,3524
3525,Isevya,Isevya,25,166,3525
3526,Gongoni,Gongoni,25,166,3526
3527,Kanyenye,Kanyenye,25,166,3527
3528,Mbugani,Mbugani,25,166,3528
3529,Cheyo,Cheyo,25,166,3529
3530,Ndevelwa,Ndevelwa,25,166,3530
3531,Kalunde,Kalunde,25,166,3531
3532,Uyui,Uyui,25,166,3532
3533,Tumbi,Tumbi,25,166,3533
3534,Itonjanda,Itonjanda,25,166,3534
3535,Ikomwa,Ikomwa,25,166,3535
3536,Ifucha,Ifucha,25,166,3536
3537,Kabila,Kabila,25,166,3537
3538,Misha,Misha,25,166,3538
3539,Kakola,Kakola,25,166,3539
3540,Itetemia,Itetemia,25,166,3540
3541,Ntalikwa,Ntalikwa,25,166,3541
3542,Nzega Mjini Magharibi,Nzega Mjini Magharibi,25,167,3542
3543,Nzega Mjini Mashariki,Nzega Mjini Mashariki,25,167,3543
3544,Kitangili,Kitangili,25,167,3544
3545,Ijanija,Ijanija,25,167,3545
3546,Uchama,Uchama,25,167,3546
3547,Itilo,Itilo,25,167,3547
3548,Mbogwe,Mbogwe,25,167,3548
3549,Miguwa,Miguwa,25,167,3549
3550,Mwanzoli,Mwanzoli,25,167,3550
3551,Nzega Ndogo,Nzega Ndogo,25,167,3551
3552,Igurubi,Igurubi,25,168,3552
3553,Itunduru,Itunduru,25,168,3553
3554,Kinungu,Kinungu,25,168,3554
3555,Mwamashimba,Mwamashimba,25,168,3555
3556,Mwamakona,Mwamakona,25,168,3556
3557,Mwamashiga,Mwamashiga,25,168,3557
3558,Kining'inila,Kining'inila,25,168,3558
3559,Nkinga,Nkinga,25,168,3559
3560,Ndembezi,Ndembezi,25,168,3560
3561,Nyandekwa,Nyandekwa,25,168,3561
3562,Ugaka,Ugaka,25,168,3562
3563,Kitangili,Kitangili,25,168,3563
3564,Chomachankola,Chomachankola,25,168,3564
3565,Mwashikumbili,Mwashikumbili,25,168,3565
3566,Ngulu,Ngulu,25,168,3566
3567,Ntobo,Ntobo,25,168,3567
3568,Ziba,Ziba,25,168,3568
3569,Iborogelo,Iborogelo,25,168,3569
3570,Sungwizi,Sungwizi,25,168,3570
3571,Mwamala,Mwamala,25,168,3571
3572,Simbo,Simbo,25,168,3572
3573,Igoweko,Igoweko,25,168,3573
3574,Chabutwa,Chabutwa,25,168,3574
3575,Mwisi,Mwisi,25,168,3575
3576,Uswaya,Uswaya,25,168,3576
3577,Tambalale,Tambalale,25,168,3577
3578,Mbutu,Mbutu,25,168,3578
3579,Bukoko,Bukoko,25,168,3579
3580,Itumba,Itumba,25,168,3580
3581,Lugubu,Lugubu,25,168,3581
3582,Nanga,Nanga,25,168,3582
3583,Nguvumoja,Nguvumoja,25,168,3583
3584,Mtunguru,Mtunguru,25,168,3584
3585,Isakamaliwa,Isakamaliwa,25,168,3585
3586,Igunga,Igunga,25,168,3586
3587,Kaliua,Kaliua,25,169,3587
3588,Ufukutwa,Ufukutwa,25,169,3588
3589,Ugunga,Ugunga,25,169,3589
3590,Ukumbi Siganga,Ukumbi Siganga,25,169,3590
3591,Zugimlole,Zugimlole,25,169,3591
3592,Kamsekwa,Kamsekwa,25,169,3592
3593,Igagala,Igagala,25,169,3593
3594,Usinge,Usinge,25,169,3594
3595,Usenye,Usenye,25,169,3595
3596,Kazaroho,Kazaroho,25,169,3596
3597,Usimba,Usimba,25,169,3597
3598,Igwisi,Igwisi,25,169,3598
3599,Ushokola,Ushokola,25,169,3599
3600,Mwongozo,Mwongozo,25,169,3600
3601,Kanoge,Kanoge,25,169,3601
3602,Uyowa,Uyowa,25,169,3602
3603,Silambo,Silambo,25,169,3603
3604,Ichemba,Ichemba,25,169,3604
3605,Nhwande*,Nhwande*,25,169,3605
3606,Makingi,Makingi,25,169,3606
3607,Milambo,Milambo,25,169,3607
3608,Igombemkulu,Igombemkulu,25,169,3608
3609,Mkindo,Mkindo,25,169,3609
3610,Kashishi,Kashishi,25,169,3610
3611,Seleli,Seleli,25,169,3611
3612,Sasu,Sasu,25,169,3612
3613,Kona Nne,Kona Nne,25,169,3613
3614,Ilege,Ilege,25,169,3614
3615,Isanzu,Isanzu,25,170,3615
3616,Nata,Nata,25,170,3616
3617,Lusu,Lusu,25,170,3617
3618,Mwasala,Mwasala,25,170,3618
3619,Muhugi,Muhugi,25,170,3619
3620,Utwigu,Utwigu,25,170,3620
3621,Mwantundu,Mwantundu,25,170,3621
3622,Wela,Wela,25,170,3622
3623,Budushi,Budushi,25,170,3623
3624,Puge,Puge,25,170,3624
3625,Milambo Itobo,Milambo Itobo,25,170,3625
3626,Magengati,Magengati,25,170,3626
3627,Nkiniziwa,Nkiniziwa,25,170,3627
3628,Mbagwa,Mbagwa,25,170,3628
3629,Tongi,Tongi,25,170,3629
3630,Mizibaziba,Mizibaziba,25,170,3630
3631,Ndala,Ndala,25,170,3631
3632,Mwakashanhala,Mwakashanhala,25,170,3632
3633,Ugembe,Ugembe,25,170,3633
3634,Isagenhe,Isagenhe,25,170,3634
3635,Mogwa,Mogwa,25,170,3635
3636,Mambali,Mambali,25,170,3636
3637,Mbutu,Mbutu,25,170,3637
3638,Kahamanhalanga,Kahamanhalanga,25,170,3638
3639,Semembela,Semembela,25,170,3639
3640,Ikindwa,Ikindwa,25,170,3640
3641,Bukene,Bukene,25,170,3641
3642,Uduka,Uduka,25,170,3642
3643,Shigamba,Shigamba,25,170,3643
3644,Sigili,Sigili,25,170,3644
3645,Itobo,Itobo,25,170,3645
3646,Karitu,Karitu,25,170,3646
3647,Kasela,Kasela,25,170,3647
3648,Mwangoye,Mwangoye,25,170,3648
3649,Igusule,Igusule,25,170,3649
3650,Mwamala,Mwamala,25,170,3650
3651,Sikonge,Sikonge,25,171,3651
3652,Mkolye,Mkolye,25,171,3652
3653,Misheni,Misheni,25,171,3653
3654,Kisanga,Kisanga,25,171,3654
3655,Chabutwa,Chabutwa,25,171,3655
3656,Ipole,Ipole,25,171,3656
3657,Ngoywa,Ngoywa,25,171,3657
3658,Tutuo,Tutuo,25,171,3658
3659,Mole,Mole,25,171,3659
3660,Kiloleli,Kiloleli,25,171,3660
3661,Kipanga,Kipanga,25,171,3661
3662,Usunga,Usunga,25,171,3662
3663,Igigwa,Igigwa,25,171,3663
3664,Nyahua,Nyahua,25,171,3664
3665,Pangale,Pangale,25,171,3665
3666,Mpombwe,Mpombwe,25,171,3666
3667,Kipili,Kipili,25,171,3667
3668,Kilumbi,Kilumbi,25,171,3668
3669,Kiloli,Kiloli,25,171,3669
3670,Kitunda,Kitunda,25,171,3670
3671,Ibiri,Ibiri,25,172,3671
3672,Usagari,Usagari,25,172,3672
3673,Ilolangulu,Ilolangulu,25,172,3673
3674,Isila,Isila,25,172,3674
3675,Mabama,Mabama,25,172,3675
3676,Kalola,Kalola,25,172,3676
3677,Ndono,Ndono,25,172,3677
3678,Ufuluma,Ufuluma,25,172,3678
3679,Makazi,Makazi,25,172,3679
3680,Miyenze,Miyenze,25,172,3680
3681,Miswaki,Miswaki,25,172,3681
3682,Loya,Loya,25,172,3682
3683,Goweko,Goweko,25,172,3683
3684,Tura,Tura,25,172,3684
3685,Nsololo,Nsololo,25,172,3685
3686,Kigwa,Kigwa,25,172,3686
3687,Igalula,Igalula,25,172,3687
3688,Kizengi,Kizengi,25,172,3688
3689,Lutende,Lutende,25,172,3689
3690,Mmale,Mmale,25,172,3690
3691,Bukumbi,Bukumbi,25,172,3691
3692,Magiri,Magiri,25,172,3692
3693,Igulungu,Igulungu,25,172,3693
3694,Upuge,Upuge,25,172,3694
3695,Shitage,Shitage,25,172,3695
3696,Ibelamilundi,Ibelamilundi,25,172,3696
3697,Nsimbo,Nsimbo,25,172,3697
3698,Isikizya,Isikizya,25,172,3698
3699,Ikongolo,Ikongolo,25,172,3699
3700,Nzubuka,Nzubuka,25,172,3700
3701,Kiloleni,Kiloleni,25,173,3701
3702,Usisya,Usisya,25,173,3702
3703,Ussoke,Ussoke,25,173,3703
3704,Uyumbu,Uyumbu,25,173,3704
3705,Ugalla,Ugalla,25,173,3705
3706,Kapilula,Kapilula,25,173,3706
3707,Itundu,Itundu,25,173,3707
3708,Kasisi,Kasisi,25,173,3708
3709,Imalamakoye,Imalamakoye,25,173,3709
3710,Nsenda,Nsenda,25,173,3710
3711,Vumilia,Vumilia,25,173,3711
3712,Songambele,Songambele,25,173,3712
3713,Uyogo,Uyogo,25,173,3713
3714,Ukondamoyo,Ukondamoyo,25,173,3714
3715,Muungano,Muungano,25,173,3715
3716,Mchikichini,Mchikichini,25,173,3716
3717,Kiyungi,Kiyungi,25,173,3717
3718,Urambo,Urambo,25,173,3718
3719,Mlimani,Mlimani,26,174,3719
3720,Konje,Konje,26,174,3720
3721,Msasa,Msasa,26,174,3721
3722,Kideleko,Kideleko,26,174,3722
3723,Kwamagome,Kwamagome,26,174,3723
3724,Vibaoni,Vibaoni,26,174,3724
3725,Chanika,Chanika,26,174,3725
3726,Mdoe,Mdoe,26,174,3726
3727,Kwenjugo,Kwenjugo,26,174,3727
3728,Kwediyamba,Kwediyamba,26,174,3728
3729,Malezi,Malezi,26,174,3729
3730,Mabanda,Mabanda,26,174,3730
3731,Old Korogwe,Old Korogwe,26,175,3731
3732,Kilole,Kilole,26,175,3732
3733,Bagamoyo,Bagamoyo,26,175,3733
3734,Manundu,Manundu,26,175,3734
3735,Majengo,Majengo,26,175,3735
3736,Mtonga,Mtonga,26,175,3736
3737,Magunga,Magunga,26,175,3737
3738,Masuguru,Masuguru,26,175,3738
3739,Mgombezi,Mgombezi,26,175,3739
3740,Kwamsisi,Kwamsisi,26,175,3740
3741,Kwamndolwa,Kwamndolwa,26,175,3741
3742,Ngamiani Kati,Ngamiani Kati,26,176,3742
3743,Ngamiani Kusini,Ngamiani Kusini,26,176,3743
3744,Majengo,Majengo,26,176,3744
3745,Msambweni,Msambweni,26,176,3745
3746,Mwanzange,Mwanzange,26,176,3746
3747,Mabawa,Mabawa,26,176,3747
3748,Magaoni,Magaoni,26,176,3748
3749,Ngamiani Kaskazini,Ngamiani Kaskazini,26,176,3749
3750,Central,Central,26,176,3750
3751,Usagara,Usagara,26,176,3751
3752,Makorora,Makorora,26,176,3752
3753,Mzingani,Mzingani,26,176,3753
3754,Mnyanjani,Mnyanjani,26,176,3754
3755,Pongwe,Pongwe,26,176,3755
3756,Tangasisi,Tangasisi,26,176,3756
3757,Masiwani,Masiwani,26,176,3757
3758,Tongoni,Tongoni,26,176,3758
3759,Marungu,Marungu,26,176,3759
3760,Kirare,Kirare,26,176,3760
3761,Maweni,Maweni,26,176,3761
3762,Duga,Duga,26,176,3762
3763,Chumbageni,Chumbageni,26,176,3763
3764,Nguvumali,Nguvumali,26,176,3764
3765,Kiomoni,Kiomoni,26,176,3765
3766,Mzizima,Mzizima,26,176,3766
3767,Mabokweni,Mabokweni,26,176,3767
3768,Chongoleani,Chongoleani,26,176,3768
3769,,,26,176,3769
3770,Mamba,Mamba,26,177,3770
3771,Mbuzii,Mbuzii,26,177,3771
3772,Usambara,Usambara,26,177,3772
3773,Vuga,Vuga,26,177,3773
3774,Mponde,Mponde,26,177,3774
3775,Soni,Soni,26,177,3775
3776,Funta,Funta,26,177,3776
3777,Bumbuli,Bumbuli,26,177,3777
3778,"Dule ""B""","Dule ""B""",26,177,3778
3779,Mahezangulu,Mahezangulu,26,177,3779
3780,Mayo,Mayo,26,177,3780
3781,Kisiwani,Kisiwani,26,177,3781
3782,Tamota,Tamota,26,177,3782
3783,Milingano,Milingano,26,177,3783
3784,Kwemkomole,Kwemkomole,26,177,3784
3785,Nkongoi,Nkongoi,26,177,3785
3786,Baga,Baga,26,177,3786
3787,Mgwashi,Mgwashi,26,177,3787
3788,Kiva,Kiva,26,178,3788
3789,Kwamatuku,Kwamatuku,26,178,3789
3790,Misima,Misima,26,178,3790
3791,Sindeni,Sindeni,26,178,3791
3792,Kwamsisi,Kwamsisi,26,178,3792
3793,Kwasunga,Kwasunga,26,178,3793
3794,Segera,Segera,26,178,3794
3795,Kwedizinga,Kwedizinga,26,178,3795
3796,Kwamgwe,Kwamgwe,26,178,3796
3797,Kabuku,Kabuku,26,178,3797
